date,fund,asset,weight
2022-04-01,Equity Sentiment Tilt,DUK,0.015
2022-04-01,Equity Sentiment Tilt,EA,0.022692307692307692
2022-04-01,Equity Sentiment Tilt,GE,0.023547008547008544
2022-04-01,Equity Sentiment Tilt,GILD,0.022692307692307692
2022-04-01,Equity Sentiment Tilt,GS,0.015
2022-04-01,Equity Sentiment Tilt,INTC,0.025683760683760683
2022-04-01,Equity Sentiment Tilt,KO,0.015
2022-04-01,Equity Sentiment Tilt,MMM,0.023547008547008544
2022-04-01,Equity Sentiment Tilt,MRK,0.022692307692307692
2022-04-01,Equity Sentiment Tilt,MS,0.015
2022-04-01,Equity Sentiment Tilt,NEE,0.015
2022-04-01,Equity Sentiment Tilt,NEM,0.030384615384615385
2022-04-01,Equity Sentiment Tilt,NKE,0.015
2022-04-01,Equity Sentiment Tilt,NUE,0.030384615384615385
2022-04-01,Equity Sentiment Tilt,NVDA,0.025683760683760683
2022-04-01,Equity Sentiment Tilt,O,0.015
2022-04-01,Equity Sentiment Tilt,OXY,0.015
2022-04-01,Equity Sentiment Tilt,PLD,0.015
2022-04-01,Equity Sentiment Tilt,PSA,0.015
2022-04-01,Equity Sentiment Tilt,QCOM,0.025683760683760683
2022-04-01,Equity Sentiment Tilt,SBUX,0.015
2022-04-01,Equity Sentiment Tilt,SHW,0.030384615384615385
2022-04-01,Equity Sentiment Tilt,SLB,0.015
2022-04-01,Equity Sentiment Tilt,SO,0.015
2022-04-01,Equity Sentiment Tilt,T,0.022692307692307692
2022-04-01,Equity Sentiment Tilt,TMUS,0.022692307692307692
2022-04-01,Equity Sentiment Tilt,TTWO,0.022692307692307692
2022-04-01,Equity Sentiment Tilt,UPS,0.023547008547008544
2022-04-01,Equity Sentiment Tilt,USB,0.015
2022-04-01,Equity Sentiment Tilt,V,0.015
2022-04-01,Equity Sentiment Tilt,WFC,0.015
2022-04-01,Equity Sentiment Tilt,WMT,0.015
2022-04-01,Equity Sentiment Tilt,XOM,0.015
2022-04-04,Equity Sentiment Tilt,ABBV,0.015
2022-04-04,Equity Sentiment Tilt,ABT,0.015
2022-04-04,Equity Sentiment Tilt,ADBE,0.019545454545454546
2022-04-04,Equity Sentiment Tilt,AEP,0.015
2022-04-04,Equity Sentiment Tilt,AMD,0.019545454545454546
2022-04-04,Equity Sentiment Tilt,AMGN,0.015
2022-04-04,Equity Sentiment Tilt,AMT,0.05136363636363636
2022-04-04,Equity Sentiment Tilt,BA,0.015
2022-04-04,Equity Sentiment Tilt,CAT,0.015
2022-04-04,Equity Sentiment Tilt,CCI,0.05136363636363636
2022-04-04,Equity Sentiment Tilt,CMCSA,0.015
2022-04-04,Equity Sentiment Tilt,COP,0.015
2022-04-04,Equity Sentiment Tilt,CVX,0.015
2022-04-04,Equity Sentiment Tilt,D,0.015
2022-04-04,Equity Sentiment Tilt,DD,0.015
2022-04-04,Equity Sentiment Tilt,DIS,0.02409090909090909
2022-04-04,Equity Sentiment Tilt,DOW,0.015
2022-04-04,Equity Sentiment Tilt,DUK,0.015
2022-04-04,Equity Sentiment Tilt,EA,0.015
2022-04-04,Equity Sentiment Tilt,GE,0.015
2022-04-04,Equity Sentiment Tilt,GILD,0.015
2022-04-04,Equity Sentiment Tilt,GS,0.015
2022-04-04,Equity Sentiment Tilt,INTC,0.019545454545454546
2022-04-04,Equity Sentiment Tilt,KO,0.02409090909090909
2022-04-04,Equity Sentiment Tilt,MMM,0.015
2022-04-04,Equity Sentiment Tilt,MRK,0.015
2022-04-04,Equity Sentiment Tilt,MS,0.015
2022-04-04,Equity Sentiment Tilt,NEE,0.015
2022-04-04,Equity Sentiment Tilt,NEM,0.015
2022-04-04,Equity Sentiment Tilt,NKE,0.02409090909090909
2022-04-04,Equity Sentiment Tilt,NUE,0.015
2022-04-04,Equity Sentiment Tilt,NVDA,0.019545454545454546
2022-04-04,Equity Sentiment Tilt,O,0.05136363636363636
2022-04-04,Equity Sentiment Tilt,OXY,0.015
2022-04-04,Equity Sentiment Tilt,PLD,0.05136363636363636
2022-04-04,Equity Sentiment Tilt,PSA,0.05136363636363636
2022-04-04,Equity Sentiment Tilt,QCOM,0.019545454545454546
2022-04-04,Equity Sentiment Tilt,SBUX,0.02409090909090909
2022-04-04,Equity Sentiment Tilt,SHW,0.015
2022-04-04,Equity Sentiment Tilt,SLB,0.015
2022-04-04,Equity Sentiment Tilt,SO,0.015
2022-04-04,Equity Sentiment Tilt,T,0.015
2022-04-04,Equity Sentiment Tilt,TMUS,0.015
2022-04-04,Equity Sentiment Tilt,TTWO,0.015
2022-04-04,Equity Sentiment Tilt,UPS,0.015
2022-04-04,Equity Sentiment Tilt,USB,0.015
2022-04-04,Equity Sentiment Tilt,V,0.015
2022-04-04,Equity Sentiment Tilt,WFC,0.015
2022-04-04,Equity Sentiment Tilt,WMT,0.02409090909090909
2022-04-04,Equity Sentiment Tilt,XOM,0.015
2022-04-05,Equity Sentiment Tilt,ABBV,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,ABT,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,ADBE,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,AEP,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,AMD,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,AMGN,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,AMT,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,BA,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,CAT,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,CCI,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,CMCSA,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,COP,0.026764705882352937
2022-04-05,Equity Sentiment Tilt,CVX,0.026764705882352937
2022-04-05,Equity Sentiment Tilt,D,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,DD,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,DIS,0.045588235294117645
2022-04-05,Equity Sentiment Tilt,DOW,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,DUK,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,EA,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,GE,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,GILD,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,GS,0.02264705882352941
2022-04-05,Equity Sentiment Tilt,INTC,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,KO,0.045588235294117645
2022-04-05,Equity Sentiment Tilt,MMM,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,MRK,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,MS,0.02264705882352941
2022-04-05,Equity Sentiment Tilt,NEE,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,NEM,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,NKE,0.045588235294117645
2022-04-05,Equity Sentiment Tilt,NUE,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,NVDA,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,O,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,OXY,0.026764705882352937
2022-04-05,Equity Sentiment Tilt,PLD,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,PSA,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,QCOM,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,SBUX,0.045588235294117645
2022-04-05,Equity Sentiment Tilt,SHW,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,SLB,0.026764705882352937
2022-04-05,Equity Sentiment Tilt,SO,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,T,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,TMUS,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,TTWO,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,UPS,0.014999999999999996
2022-04-05,Equity Sentiment Tilt,USB,0.02264705882352941
2022-04-05,Equity Sentiment Tilt,V,0.02264705882352941
2022-04-05,Equity Sentiment Tilt,WFC,0.02264705882352941
2022-04-05,Equity Sentiment Tilt,WMT,0.045588235294117645
2022-04-05,Equity Sentiment Tilt,XOM,0.026764705882352937
2022-04-06,Equity Sentiment Tilt,ABBV,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,ABT,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,ADBE,0.032131979695431474
2022-04-06,Equity Sentiment Tilt,AEP,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,AMD,0.032131979695431474
2022-04-06,Equity Sentiment Tilt,AMGN,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,AMT,0.03612944162436548
2022-04-06,Equity Sentiment Tilt,BA,0.026738578680203046
2022-04-06,Equity Sentiment Tilt,CAT,0.026738578680203046
2022-04-06,Equity Sentiment Tilt,CCI,0.03612944162436548
2022-04-06,Equity Sentiment Tilt,CMCSA,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,COP,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,CVX,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,D,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,DD,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,DIS,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,DOW,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,DUK,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,EA,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,GE,0.026738578680203046
2022-04-06,Equity Sentiment Tilt,GILD,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,GS,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,INTC,0.032131979695431474
2022-04-06,Equity Sentiment Tilt,KO,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,MMM,0.026738578680203046
2022-04-06,Equity Sentiment Tilt,MRK,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,MS,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,NEE,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,NEM,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,NKE,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,NUE,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,NVDA,0.032131979695431474
2022-04-06,Equity Sentiment Tilt,O,0.03612944162436548
2022-04-06,Equity Sentiment Tilt,OXY,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,PLD,0.03612944162436548
2022-04-06,Equity Sentiment Tilt,PSA,0.03612944162436548
2022-04-06,Equity Sentiment Tilt,QCOM,0.032131979695431474
2022-04-06,Equity Sentiment Tilt,SBUX,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,SHW,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,SLB,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,SO,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,T,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,TMUS,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,TTWO,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,UPS,0.026738578680203046
2022-04-06,Equity Sentiment Tilt,USB,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,V,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,WFC,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,WMT,0.015000000000000001
2022-04-06,Equity Sentiment Tilt,XOM,0.015000000000000001
2022-04-07,Equity Sentiment Tilt,ABBV,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,ABT,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,ADBE,0.01741648520898614
2022-04-07,Equity Sentiment Tilt,AEP,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,AMD,0.01741648520898614
2022-04-07,Equity Sentiment Tilt,AMGN,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,AMT,0.02829066864942377
2022-04-07,Equity Sentiment Tilt,BA,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,CAT,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,CCI,0.02829066864942377
2022-04-07,Equity Sentiment Tilt,CMCSA,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,COP,0.02113415476127251
2022-04-07,Equity Sentiment Tilt,CVX,0.02113415476127251
2022-04-07,Equity Sentiment Tilt,D,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,DD,0.026392001699506087
2022-04-07,Equity Sentiment Tilt,DIS,0.025632534919539016
2022-04-07,Equity Sentiment Tilt,DOW,0.026392001699506087
2022-04-07,Equity Sentiment Tilt,DUK,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,EA,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,GE,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,GILD,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,GS,0.02113415476127251
2022-04-07,Equity Sentiment Tilt,INTC,0.01741648520898614
2022-04-07,Equity Sentiment Tilt,KO,0.025632534919539016
2022-04-07,Equity Sentiment Tilt,MMM,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,MRK,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,MS,0.02113415476127251
2022-04-07,Equity Sentiment Tilt,NEE,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,NEM,0.026392001699506087
2022-04-07,Equity Sentiment Tilt,NKE,0.025632534919539016
2022-04-07,Equity Sentiment Tilt,NUE,0.026392001699506087
2022-04-07,Equity Sentiment Tilt,NVDA,0.01741648520898614
2022-04-07,Equity Sentiment Tilt,O,0.02829066864942377
2022-04-07,Equity Sentiment Tilt,OXY,0.02113415476127251
2022-04-07,Equity Sentiment Tilt,PLD,0.02829066864942377
2022-04-07,Equity Sentiment Tilt,PSA,0.02829066864942377
2022-04-07,Equity Sentiment Tilt,QCOM,0.01741648520898614
2022-04-07,Equity Sentiment Tilt,SBUX,0.025632534919539016
2022-04-07,Equity Sentiment Tilt,SHW,0.026392001699506087
2022-04-07,Equity Sentiment Tilt,SLB,0.02113415476127251
2022-04-07,Equity Sentiment Tilt,SO,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,T,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,TMUS,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,TTWO,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,UPS,0.015000000000000003
2022-04-07,Equity Sentiment Tilt,USB,0.02113415476127251
2022-04-07,Equity Sentiment Tilt,V,0.02113415476127251
2022-04-07,Equity Sentiment Tilt,WFC,0.02113415476127251
2022-04-07,Equity Sentiment Tilt,WMT,0.025632534919539016
2022-04-07,Equity Sentiment Tilt,XOM,0.02113415476127251
2022-05-02,Equity Sentiment Tilt,ABBV,0.015
2022-05-02,Equity Sentiment Tilt,ABT,0.015
2022-05-02,Equity Sentiment Tilt,ADBE,0.015
2022-05-02,Equity Sentiment Tilt,AEP,0.015
2022-05-02,Equity Sentiment Tilt,AMD,0.015
2022-05-02,Equity Sentiment Tilt,AMGN,0.015
2022-05-02,Equity Sentiment Tilt,AMT,0.02
2022-05-02,Equity Sentiment Tilt,BA,0.015
2022-05-02,Equity Sentiment Tilt,CAT,0.015
2022-05-02,Equity Sentiment Tilt,CCI,0.02
2022-05-02,Equity Sentiment Tilt,CMCSA,0.06
2022-05-02,Equity Sentiment Tilt,COP,0.015
2022-05-02,Equity Sentiment Tilt,CVX,0.015
2022-05-02,Equity Sentiment Tilt,D,0.015
2022-05-02,Equity Sentiment Tilt,DD,0.015
2022-05-02,Equity Sentiment Tilt,DIS,0.015
2022-05-02,Equity Sentiment Tilt,DOW,0.015
2022-05-02,Equity Sentiment Tilt,DUK,0.015
2022-05-02,Equity Sentiment Tilt,EA,0.06
2022-05-02,Equity Sentiment Tilt,GE,0.015
2022-05-02,Equity Sentiment Tilt,GILD,0.015
2022-05-02,Equity Sentiment Tilt,GS,0.015
2022-05-02,Equity Sentiment Tilt,INTC,0.015
2022-05-02,Equity Sentiment Tilt,KO,0.015
2022-05-02,Equity Sentiment Tilt,MMM,0.015
2022-05-02,Equity Sentiment Tilt,MRK,0.015
2022-05-02,Equity Sentiment Tilt,MS,0.015
2022-05-02,Equity Sentiment Tilt,NEE,0.015
2022-05-02,Equity Sentiment Tilt,NEM,0.015
2022-05-02,Equity Sentiment Tilt,NKE,0.015
2022-05-02,Equity Sentiment Tilt,NUE,0.015
2022-05-02,Equity Sentiment Tilt,NVDA,0.015
2022-05-02,Equity Sentiment Tilt,O,0.02
2022-05-02,Equity Sentiment Tilt,OXY,0.015
2022-05-02,Equity Sentiment Tilt,PLD,0.02
2022-05-02,Equity Sentiment Tilt,PSA,0.02
2022-05-02,Equity Sentiment Tilt,QCOM,0.015
2022-05-02,Equity Sentiment Tilt,SBUX,0.015
2022-05-02,Equity Sentiment Tilt,SHW,0.015
2022-05-02,Equity Sentiment Tilt,SLB,0.015
2022-05-02,Equity Sentiment Tilt,SO,0.015
2022-05-02,Equity Sentiment Tilt,T,0.06
2022-05-02,Equity Sentiment Tilt,TMUS,0.06
2022-05-02,Equity Sentiment Tilt,TTWO,0.06
2022-05-02,Equity Sentiment Tilt,UPS,0.015
2022-05-02,Equity Sentiment Tilt,USB,0.015
2022-05-02,Equity Sentiment Tilt,V,0.015
2022-05-02,Equity Sentiment Tilt,WFC,0.015
2022-05-02,Equity Sentiment Tilt,WMT,0.015
2022-05-02,Equity Sentiment Tilt,XOM,0.015
2022-05-03,Equity Sentiment Tilt,ABBV,0.03156868811881188
2022-05-03,Equity Sentiment Tilt,ABT,0.03156868811881188
2022-05-03,Equity Sentiment Tilt,ADBE,0.024204826732673275
2022-05-03,Equity Sentiment Tilt,AEP,0.022100866336633666
2022-05-03,Equity Sentiment Tilt,AMD,0.024204826732673275
2022-05-03,Equity Sentiment Tilt,AMGN,0.03156868811881188
2022-05-03,Equity Sentiment Tilt,AMT,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,BA,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,CAT,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,CCI,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,CMCSA,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,COP,0.029201732673267332
2022-05-03,Equity Sentiment Tilt,CVX,0.029201732673267332
2022-05-03,Equity Sentiment Tilt,D,0.022100866336633666
2022-05-03,Equity Sentiment Tilt,DD,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,DIS,0.017923886138613863
2022-05-03,Equity Sentiment Tilt,DOW,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,DUK,0.022100866336633666
2022-05-03,Equity Sentiment Tilt,EA,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,GE,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,GILD,0.03156868811881188
2022-05-03,Equity Sentiment Tilt,GS,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,INTC,0.024204826732673275
2022-05-03,Equity Sentiment Tilt,KO,0.017923886138613863
2022-05-03,Equity Sentiment Tilt,MMM,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,MRK,0.03156868811881188
2022-05-03,Equity Sentiment Tilt,MS,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,NEE,0.022100866336633666
2022-05-03,Equity Sentiment Tilt,NEM,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,NKE,0.017923886138613863
2022-05-03,Equity Sentiment Tilt,NUE,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,NVDA,0.024204826732673275
2022-05-03,Equity Sentiment Tilt,O,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,OXY,0.029201732673267332
2022-05-03,Equity Sentiment Tilt,PLD,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,PSA,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,QCOM,0.024204826732673275
2022-05-03,Equity Sentiment Tilt,SBUX,0.017923886138613863
2022-05-03,Equity Sentiment Tilt,SHW,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,SLB,0.029201732673267332
2022-05-03,Equity Sentiment Tilt,SO,0.022100866336633666
2022-05-03,Equity Sentiment Tilt,T,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,TMUS,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,TTWO,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,UPS,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,USB,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,V,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,WFC,0.015000000000000003
2022-05-03,Equity Sentiment Tilt,WMT,0.017923886138613863
2022-05-03,Equity Sentiment Tilt,XOM,0.029201732673267332
2022-05-04,Equity Sentiment Tilt,ABBV,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,ABT,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,ADBE,0.02371537084840097
2022-05-04,Equity Sentiment Tilt,AEP,0.02839988267941649
2022-05-04,Equity Sentiment Tilt,AMD,0.02371537084840097
2022-05-04,Equity Sentiment Tilt,AMGN,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,AMT,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,BA,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,CAT,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,CCI,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,CMCSA,0.021380896514007854
2022-05-04,Equity Sentiment Tilt,COP,0.027967628399435316
2022-05-04,Equity Sentiment Tilt,CVX,0.027967628399435316
2022-05-04,Equity Sentiment Tilt,D,0.02839988267941649
2022-05-04,Equity Sentiment Tilt,DD,0.019962919510895
2022-05-04,Equity Sentiment Tilt,DIS,0.0185733020478444
2022-05-04,Equity Sentiment Tilt,DOW,0.019962919510895
2022-05-04,Equity Sentiment Tilt,DUK,0.02839988267941649
2022-05-04,Equity Sentiment Tilt,EA,0.021380896514007854
2022-05-04,Equity Sentiment Tilt,GE,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,GILD,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,GS,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,INTC,0.02371537084840097
2022-05-04,Equity Sentiment Tilt,KO,0.0185733020478444
2022-05-04,Equity Sentiment Tilt,MMM,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,MRK,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,MS,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,NEE,0.02839988267941649
2022-05-04,Equity Sentiment Tilt,NEM,0.019962919510895
2022-05-04,Equity Sentiment Tilt,NKE,0.0185733020478444
2022-05-04,Equity Sentiment Tilt,NUE,0.019962919510895
2022-05-04,Equity Sentiment Tilt,NVDA,0.02371537084840097
2022-05-04,Equity Sentiment Tilt,O,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,OXY,0.027967628399435316
2022-05-04,Equity Sentiment Tilt,PLD,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,PSA,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,QCOM,0.02371537084840097
2022-05-04,Equity Sentiment Tilt,SBUX,0.0185733020478444
2022-05-04,Equity Sentiment Tilt,SHW,0.019962919510895
2022-05-04,Equity Sentiment Tilt,SLB,0.027967628399435316
2022-05-04,Equity Sentiment Tilt,SO,0.02839988267941649
2022-05-04,Equity Sentiment Tilt,T,0.021380896514007854
2022-05-04,Equity Sentiment Tilt,TMUS,0.021380896514007854
2022-05-04,Equity Sentiment Tilt,TTWO,0.021380896514007854
2022-05-04,Equity Sentiment Tilt,UPS,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,USB,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,V,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,WFC,0.015000000000000001
2022-05-04,Equity Sentiment Tilt,WMT,0.0185733020478444
2022-05-04,Equity Sentiment Tilt,XOM,0.027967628399435316
2022-05-05,Equity Sentiment Tilt,ABBV,0.015
2022-05-05,Equity Sentiment Tilt,ABT,0.015
2022-05-05,Equity Sentiment Tilt,ADBE,0.021275727892791682
2022-05-05,Equity Sentiment Tilt,AEP,0.026002899552297107
2022-05-05,Equity Sentiment Tilt,AMD,0.021275727892791682
2022-05-05,Equity Sentiment Tilt,AMGN,0.015
2022-05-05,Equity Sentiment Tilt,AMT,0.02076342357501277
2022-05-05,Equity Sentiment Tilt,BA,0.015
2022-05-05,Equity Sentiment Tilt,CAT,0.015
2022-05-05,Equity Sentiment Tilt,CCI,0.02076342357501277
2022-05-05,Equity Sentiment Tilt,CMCSA,0.015
2022-05-05,Equity Sentiment Tilt,COP,0.018842282383341846
2022-05-05,Equity Sentiment Tilt,CVX,0.018842282383341846
2022-05-05,Equity Sentiment Tilt,D,0.026002899552297107
2022-05-05,Equity Sentiment Tilt,DD,0.028447988341696463
2022-05-05,Equity Sentiment Tilt,DIS,0.01890425467984736
2022-05-05,Equity Sentiment Tilt,DOW,0.028447988341696463
2022-05-05,Equity Sentiment Tilt,DUK,0.026002899552297107
2022-05-05,Equity Sentiment Tilt,EA,0.015
2022-05-05,Equity Sentiment Tilt,GE,0.015
2022-05-05,Equity Sentiment Tilt,GILD,0.015
2022-05-05,Equity Sentiment Tilt,GS,0.02076342357501277
2022-05-05,Equity Sentiment Tilt,INTC,0.021275727892791682
2022-05-05,Equity Sentiment Tilt,KO,0.01890425467984736
2022-05-05,Equity Sentiment Tilt,MMM,0.015
2022-05-05,Equity Sentiment Tilt,MRK,0.015
2022-05-05,Equity Sentiment Tilt,MS,0.02076342357501277
2022-05-05,Equity Sentiment Tilt,NEE,0.026002899552297107
2022-05-05,Equity Sentiment Tilt,NEM,0.028447988341696463
2022-05-05,Equity Sentiment Tilt,NKE,0.01890425467984736
2022-05-05,Equity Sentiment Tilt,NUE,0.028447988341696463
2022-05-05,Equity Sentiment Tilt,NVDA,0.021275727892791682
2022-05-05,Equity Sentiment Tilt,O,0.02076342357501277
2022-05-05,Equity Sentiment Tilt,OXY,0.018842282383341846
2022-05-05,Equity Sentiment Tilt,PLD,0.02076342357501277
2022-05-05,Equity Sentiment Tilt,PSA,0.02076342357501277
2022-05-05,Equity Sentiment Tilt,QCOM,0.021275727892791682
2022-05-05,Equity Sentiment Tilt,SBUX,0.01890425467984736
2022-05-05,Equity Sentiment Tilt,SHW,0.028447988341696463
2022-05-05,Equity Sentiment Tilt,SLB,0.018842282383341846
2022-05-05,Equity Sentiment Tilt,SO,0.026002899552297107
2022-05-05,Equity Sentiment Tilt,T,0.015
2022-05-05,Equity Sentiment Tilt,TMUS,0.015
2022-05-05,Equity Sentiment Tilt,TTWO,0.015
2022-05-05,Equity Sentiment Tilt,UPS,0.015
2022-05-05,Equity Sentiment Tilt,USB,0.02076342357501277
2022-05-05,Equity Sentiment Tilt,V,0.02076342357501277
2022-05-05,Equity Sentiment Tilt,WFC,0.02076342357501277
2022-05-05,Equity Sentiment Tilt,WMT,0.01890425467984736
2022-05-05,Equity Sentiment Tilt,XOM,0.018842282383341846
2022-05-06,Equity Sentiment Tilt,ABBV,0.023415164081834108
2022-05-06,Equity Sentiment Tilt,ABT,0.023415164081834108
2022-05-06,Equity Sentiment Tilt,ADBE,0.0197124918858271
2022-05-06,Equity Sentiment Tilt,AEP,0.027401294436387103
2022-05-06,Equity Sentiment Tilt,AMD,0.0197124918858271
2022-05-06,Equity Sentiment Tilt,AMGN,0.023415164081834108
2022-05-06,Equity Sentiment Tilt,AMT,0.015000000000000001
2022-05-06,Equity Sentiment Tilt,BA,0.015000000000000001
2022-05-06,Equity Sentiment Tilt,CAT,0.015000000000000001
2022-05-06,Equity Sentiment Tilt,CCI,0.015000000000000001
2022-05-06,Equity Sentiment Tilt,CMCSA,0.02809025523840861
