trading_date,ticker,sector,article_count,text,word_count
2020-02-21,MS,Financials,5,"6 Financial Services Stocks Moving In Friday's Pre-Market Session | Broadridge Shares Closed Down 1.2% Thurs.; Raymond James Note From Fri. Morning Addresses Investor Inquiries On Risk From Morgan Stanley/E*TRADE Deal For Co.'s Platform, Sees Impact to EPS Minor Even If Broadridge Lost Contract With MS | DA Davidson Downgrades Morgan Stanley to Neutral, Lowers Price Target to $61 | Morgan Stanley shares are trading lower after DA Davidson downgraded the stock from Buy to Neutral and lowered its price target from $67 to $61 per share. | The Hidden Winners From Tesla's Stock Offering",95
2020-02-21,USB,Financials,4,"Mairs and Power: Top 4th-Quarter Trades | Noteworthy ETF Outflows: KBWB, USB, COF, FRC | USB Microphone Market —…—… Industry Size, Emerging Technologies, Share, Competitive, ... | Wireless Adapters Market —…—… Global Industry Analysis by Trends, Size, Share, Growth, ...",40
2020-02-21,V,Financials,1,Dow Jones Today: Flight to Safety Dings Stocks,8
2020-02-21,WFC,Financials,8,"Financial Sector Update for 02/21/2020: UIHC, PIPR, JPM, WFC, BAC, C, USB | The Hidden Winners From Tesla's Stock Offering | UPDATE: Wells Fargo May Need To Pay ~$3B To Settle With Dept. Of Justice, SEC | US to Announce Wells Fargo Sales Scandal Settlement | Wells Fargo Is Starting to Look Undervalued | Wells Fargo Near Settlement With Dept. Of Justice, SEC Related To Face-Account Scandel | Wells Fargo Press Release Confirms Settlement With DOJ and SEC Investigations; Will Pay $3B | Wells Fargo to Pay $3 Billion to Settle Fraudulent Account Scandal",94
2020-02-21,ABBV,Healthcare,1,"Daily Dividend Report: RY,KO,PLD,WRB,ABBV",4
2020-02-21,ABT,Healthcare,1,"IWB, ABT, AMGN, LIN: Large Outflows Detected at ETF",9
2020-02-21,AMGN,Healthcare,4,"A Plan to Use Blockchain to Stop Counterfeit Drugs Moves Forward | FDA Approves Esperion Therapeutics' New Cholesterol Drug | IWB, ABT, AMGN, LIN: Large Outflows Detected at ETF | Investors Scrambled to Buy This Biotech IPO",37
2020-02-21,GILD,Healthcare,8,"A Plan to Use Blockchain to Stop Counterfeit Drugs Moves Forward | Gilead Sciences Option Alert: Mar 20 $65 Calls Sweep (2) near the Ask: 1014 @ $4.5 vs 8617 OI; Ref=$68.6795 | Gilead Sciences Option Alert: Mar 20 $70 Calls Sweep (3) near the Ask: 500 @ $1.861 vs 14420 OI; Ref=$68.63 | Gilead Sciences Option Alert: Mar 20 $80 Calls Sweep (44) near the Ask: 528 @ $0.62 vs 23628 OI; Ref=$69.25 | Gilead Shares Rise 1.5% Premarket; Galapagos Announced Co, Gilead Expect Approval of First Product Candidate, Filgotinib, in RA in the U.s., Europe, and Japan | Gilead shares are trading higher. The company's collaboration partner Galapagos said it expects Filgotinib approval in the US, Europe and Japan. | Most Active Equity Options For Midday - Friday, Feb. 21 | Nasdaq 100 Movers: ALGN, BMRN",138
2020-02-21,BA,Industrials,1,Why This Under-the-Radar Stock Is a Buy in Today’s Market,10
2020-02-21,CAT,Industrials,2,"Dow Jones Today: Flight to Safety Dings Stocks | Trinity ""Right-Sizing"" Production Capacity With Market Demand",16
2020-02-21,GE,Industrials,2,"Better Buy: Baker Hughes vs. National Oilwell Varco | Ignore 737 and Coronavirus Concerns, and Stick With General Electric Stock",20
2020-02-21,MMM,Industrials,1,3M Stock has Double-Digit Upside Potential as Industrial Growth Resumes,10
2020-02-21,UPS,Industrials,1,"Notable Friday Option Activity: UPS, JNJ, JPM",7
2020-02-21,DD,Materials,1,Lee Ainslie's Top 5 Buys of the 4th Quarter,9
2020-02-21,DOW,Materials,2,Better Buy: Sociedad Quimica y Minera vs. Dow | Ronald Muhlenkamp's Firm Buys ' Stocks in 4th Quarter,18
2020-02-21,NEM,Materials,6,"3 Recession-Ready Stocks to Buy Right Now | Friday Sector Leaders: Utilities, Materials | NEM Crosses Above Average Analyst Target | Newmont Goldcorp (NEM) Q4 2019 Earnings Call Transcript | Stocks That Hit 52-Week Highs On Friday | Why Newmont Can Outperform",42
2020-02-21,CCI,RealEstate,1,Stocks That Hit 52-Week Highs On Friday,7
2020-02-21,O,RealEstate,2,2 Iconic Dividend Stocks That You Should Avoid Today | Stocks With Rising Relative Strength: Realty Income,17
2020-02-21,PLD,RealEstate,1,"Daily Dividend Report: RY,KO,PLD,WRB,ABBV",4
2020-02-21,PSA,RealEstate,1,"Lamar Advertising (LAMR) Q4 FFO & Revenues Grow Y/Y, Stock Up",11
2020-02-21,ADBE,Tech,2,"Notable ETF Inflow Detected - MGK, ADBE, MCD, UNP | Salesforce vs. Adobe: Which Is a Better Digital Transformation Investment?",20
2020-02-21,AMD,Tech,7,"AMD's Stock Could Be Due For A Pullback, These 2 Pros Say | Could NVIDIA’s New Gaming Platform Cannibalize Its Gaming GPU Sales? | Despite a Nosebleed Valuation, Nvidia Stock Is Still a Potential Buy | Friday Sector Laggards: Technology & Communications, Energy | Noteworthy ETF Outflows: RSP, AMD, LB, ALB | Shares of several semiconductor companies are trading lower. Weakness potentially related to the ongoing conronavirus outbreak in China, which has hurt economic activity across sectors including the semi sector, which has China exposure. | Undervalued Intel Stock Could Hit $75 By Year’s End",95
2020-02-21,INTC,Tech,5,"5 Stocks Trading Near 52-Week High That Can Scale Higher | 5G Wave Set to Help These Stocks Score Big in 2020 | Stock Market News for Feb 21, 2020 | US Indexes Lower Friday and for the Week | Undervalued Intel Stock Could Hit $75 By Year’s End",49
2020-02-21,NVDA,Tech,1,"Shares of several semiconductor companies are trading lower. Weakness potentially related to the ongoing conronavirus outbreak in China, which has hurt economic activity across sectors including the semi sector, which has China exposure.",33
2020-02-21,QCOM,Tech,1,"Shares of several semiconductor companies are trading lower. Weakness potentially related to the ongoing conronavirus outbreak in China, which has hurt economic activity across sectors including the semi sector, which has China exposure.",33
